game,date,player 1,player 2,winner
4057,31,413,1645,p1
4058,31,3908,487,p2
4059,31,2730,1010,p1
4060,31,14,3635,p1
4061,31,4124,72,p2
4062,31,4926,975,p1
4063,31,4781,5125,p1
4064,31,2828,2581,p1
4065,31,3159,2494,p1
4066,31,5810,1760,p1
4067,31,4153,3031,p2
4068,31,2487,2217,p1
4069,31,3208,4508,p2
4070,31,487,1882,p2
4071,31,3094,604,p2
4072,31,413,1635,p2
4073,31,975,4409,p1
4074,31,4227,1097,p2
4075,31,2616,4973,p2
4076,31,1974,3808,p1
4077,31,1183,5826,p2
4078,31,1303,5320,p2
4079,31,2730,174,p1
4080,31,166,376,p2
4081,31,4538,4150,p2
4082,31,2494,5810,p1
4083,31,3159,2521,p1
4084,31,3094,604,p2
4085,31,4219,5875,p1
4086,31,4110,1635,p2
4087,31,4962,5125,p2
4088,31,5325,1645,p2
4089,31,4153,4124,p1
4090,31,166,174,p1
4091,31,2090,5390,p1
4092,31,4973,2581,p1
4093,31,4150,5810,p2
4094,31,1882,487,p1
4095,31,4695,5826,p1
4096,31,3031,2217,p1
4097,31,4508,1976,DRAW
4098,31,604,3808,p1
4099,31,166,4150,p1
4100,31,2730,4208,p1
4101,31,1303,5320,p2
4102,31,639,1183,p2
4103,31,941,5826,p1
4104,31,2581,487,p2
4105,31,1160,5810,p1
4106,31,2998,4781,p1
4107,31,966,3817,p2
4108,31,5752,2263,p1
4109,31,5875,4219,DRAW
4110,31,4508,3031,p2
4111,31,3808,604,p2
4112,31,3094,1645,p1
4113,31,4124,3461,p1
4114,31,1635,5325,p2
4115,31,1395,174,p2
4116,31,166,3908,p1
4117,31,4549,1186,p1
4118,31,941,2386,p1
4119,31,649,2730,p2
4120,31,4208,5826,p2
4121,31,1109,1645,p1
4122,31,4775,148,p1
4123,31,2883,2998,p1
4124,31,1635,5790,p1
4125,31,5461,1160,p2
4126,31,639,4775,DRAW
4127,31,5810,1030,p2
4128,31,4150,487,p2
4129,31,1395,4124,p2
4130,31,3031,4781,p1
4131,31,127,3977,p1
4132,31,5752,4508,p1
4133,31,1645,184,p1
4134,31,5320,2998,p2
4135,31,941,1746,DRAW
4136,31,463,5826,p1
4137,31,2217,606,p2
4138,31,2887,4962,p2
4139,31,3461,5325,p2
4140,31,2730,2386,p2
4141,31,5461,5810,p2
4142,31,4153,649,p1
4143,31,1109,196,p1
4144,31,1087,1030,p1
4145,31,4549,5171,DRAW
4146,31,1781,4508,p2
4147,31,2616,3808,p1
4148,31,5034,5826,p1
4149,31,5941,1109,p1
4150,31,5790,1635,p2
4151,31,148,1160,p2
4152,31,5752,1030,p2
4153,31,639,1645,p1
4154,31,4963,463,p2
4155,31,5546,2998,p2
4156,31,2828,3766,p2
4157,31,495,487,p1
4158,31,598,5810,p2
4159,31,3489,606,p1
4160,31,2217,746,p1
4161,31,2730,4962,p2
4162,31,5752,5034,p2
4163,31,4781,2263,p2
4164,31,4695,5325,p1
4165,31,2616,5776,p2
4166,31,5708,1160,p1
4167,31,1087,5826,p1
4168,31,1030,4153,p1
4169,31,2000,5941,p2
4170,31,4781,5826,DRAW
4171,31,649,5461,p1
4172,31,1976,4549,p1
4173,31,2828,4310,p1
4174,31,1030,5826,DRAW
4175,31,5790,4926,p1
4176,31,292,5294,p1
4177,31,2456,1781,p1
4178,31,4069,281,p2
4179,31,5034,5007,p1
4180,31,5244,5875,p2
4181,31,2215,148,p1
4182,31,4302,5752,p2
4183,31,2998,463,p2
4184,31,3766,4962,p2
4185,31,495,598,p2
4186,31,1030,649,p1
4187,31,4695,5325,p1
4188,31,2730,1645,p1
4189,31,3808,5783,p2
4190,31,3057,4503,p1
4191,31,4549,5852,p1
4192,31,3489,606,p2
4193,31,2828,4926,p2
4194,31,281,2073,p1
4195,31,5034,2456,p1
4196,31,5776,2263,p1
4197,31,5752,2730,p2
4198,31,639,148,p1
4199,31,162,2998,p1
4200,31,1326,5325,p1
4201,31,4302,495,p2
4202,31,196,4962,p2
4203,31,4153,2334,p2
4204,31,3808,4503,p2
4205,31,5007,5875,p1
4206,31,3909,4781,DRAW
4207,31,4576,1030,p1
4208,31,4069,5244,DRAW
4209,31,2828,3645,p2
4210,31,1974,2490,p2
4211,31,2456,5034,p2
4212,31,3766,4962,p1
4213,31,4234,5600,p1
4214,31,1645,117,p2
4215,31,2681,3489,p2
4216,31,463,649,p1
4217,31,606,2386,p1
4218,31,162,5007,p1
4219,31,4019,1138,p2
4220,31,5852,4067,p1
4221,31,4302,5752,p2
4222,31,1030,3909,p2
4223,31,281,4926,p1
4224,31,2478,5875,p1
4225,31,5826,2334,p1
4226,31,4503,152,p2
4227,31,1030,2334,p2
4228,31,2456,31,p2
4229,31,3808,5390,p2
4230,31,2490,2521,p1
4231,31,148,5484,p1
4232,31,3766,3645,p2
4233,31,5776,639,p1
4234,31,5034,4962,p1
4235,31,2386,223,p1
4236,31,2828,3626,p1
4237,31,1581,2681,p1
4238,31,4781,1976,p2
4239,31,5007,463,p1
4240,31,281,2783,p1
4241,31,941,4302,p1
4242,31,5852,818,p1
4243,31,2490,5484,p1
4244,31,2334,31,p1
4245,31,649,3489,p1
4246,31,4234,1645,p2
4247,31,3626,2681,p1
4248,31,4962,3766,p2
4249,31,5862,1645,p1
4250,31,1030,2334,p1
4251,31,606,2456,p1
4252,31,1606,2783,p1
4253,31,4926,639,p2
4254,31,2491,5752,p1
4255,31,1138,148,p1
4256,31,4549,941,p2
4257,31,1976,1581,DRAW
4258,31,5371,1904,p2
4259,31,5776,5007,p1
4260,31,4302,5852,p1
4261,31,463,4781,p1
4262,31,606,3766,p2
4263,31,126,2456,p1
4264,31,606,2000,DRAW
4265,31,1118,2681,p1
4266,31,5782,5818,p1
4267,31,632,2737,DRAW
4268,31,2581,2681,DRAW
4269,31,4576,63,p1
4270,31,2334,1030,p2
4271,31,4272,2276,p1
4272,31,5600,3697,p2
4273,31,2791,2490,p2
4274,31,3812,5862,p1
4275,31,1918,1904,p2
4276,31,148,762,p1
4277,31,941,1164,p1
4278,31,1918,3697,p2
4279,31,3812,762,DRAW
4280,31,2456,126,p2
4281,31,63,2334,p1
4282,31,762,148,DRAW
4283,31,4224,5752,p2
4284,31,2491,1471,p1
4285,31,2783,2427,DRAW
4286,31,639,4926,p1
4287,31,4302,5852,p2
4288,31,2681,2073,p2
4289,31,4234,2490,p1
4290,31,2581,1981,p1
4291,31,463,4781,DRAW
4292,31,4234,501,DRAW
4293,31,173,2000,p2
4294,31,5752,4086,p1
4295,31,4151,1471,p2
4296,31,3812,3697,p2
4297,31,5782,2737,p2
4298,31,126,63,p1
4299,31,317,2581,p2
4300,31,2213,3812,p2
4301,31,3230,2263,p1
4302,31,302,1030,p1
4303,31,1138,501,DRAW
4304,31,63,126,p2
4305,31,2681,5852,p2
4306,31,148,632,p1
4307,31,2263,2491,p1
4308,31,4926,639,p2
4309,31,4296,2427,DRAW
4310,31,3820,4576,p2
4311,31,2746,941,p1
4312,31,1396,4781,p2
4313,31,3894,1948,p2
4314,31,2702,463,p1
4315,31,2581,5018,p1
4316,31,4086,758,p1
4317,31,1471,5752,p1
4318,31,202,1974,p2
4319,31,1030,4302,DRAW
4320,31,2427,4007,p2
4321,31,4353,461,p2
4322,31,2490,2737,p2
4323,31,5852,1472,p2
4324,31,2746,5206,p1
4325,31,2305,1606,p2
4326,31,126,1082,p2
4327,31,2581,5018,p1
4328,31,5574,1396,p2
4329,31,1138,302,p1
4330,31,2675,4156,p2
4331,31,173,3489,DRAW
4332,31,1882,2883,p1
4333,31,4946,1471,p2
4334,31,2702,1948,p1
4335,31,921,5147,p1
4336,31,4086,3820,p1
4337,31,2681,3752,p2
4338,31,4007,604,p2
4339,31,4302,1294,p1
4340,31,2267,4622,DRAW
4341,31,1030,2490,p2
4342,31,4007,2681,DRAW
4343,31,4224,4182,p1
4344,31,202,1164,p1
4345,31,5782,598,p1
4346,31,632,1041,DRAW
4347,31,4781,2263,p1
4348,31,573,1915,p1
4349,31,1892,4622,p2
4350,31,649,3860,DRAW
4351,31,3766,2746,p1
4352,31,1396,1082,p2
4353,31,5018,142,p2
4354,31,2581,126,p2
4355,31,2737,5752,p2
4356,31,1918,4776,p1
4357,31,1892,4622,DRAW
4358,31,2427,1948,p2
4359,31,142,258,p1
4360,31,5018,1974,p2
4361,31,1882,1505,p1
4362,31,1396,1082,p1
4363,31,749,1864,p2
4364,31,4946,2883,p2
4365,31,2490,3563,p2
4366,31,4182,4550,p2
4367,31,2227,4007,p1
4368,31,1164,598,p2
4369,31,604,4302,p1
4370,31,173,5861,p2
4371,31,3115,1918,p1
4372,31,126,2431,p1
4373,31,1047,3645,p2
4374,31,3159,573,p1
4375,31,142,2427,p1
4376,31,2702,4086,p1
4377,31,422,649,p1
4378,31,513,604,DRAW
4379,31,179,1948,p2
4380,31,5752,2386,p2
4381,31,4249,1428,p2
4382,31,4885,4370,p2
4383,31,2490,1396,p2
4384,31,2351,4646,p1
4385,31,941,2783,p1
4386,31,4284,1918,DRAW
4387,31,598,1164,p1
4388,31,4781,2746,p1
4389,31,4622,4156,p1
4390,31,1298,168,p2
4391,31,5088,4007,p1
4392,31,2581,921,p1
4393,31,1326,4300,p1
4394,31,4622,4156,p1
4395,31,3977,142,p2
4396,31,4302,1030,p2
4397,31,5752,1428,p2
4398,31,4266,2090,p2
4399,31,2875,173,p2
4400,31,2702,1505,p2
4401,31,1109,5728,p1
4402,31,3044,2431,p2
4403,31,126,1047,p1
4404,31,179,501,p1
4405,31,573,649,p1
4406,31,4247,941,p2
4407,31,4007,4249,p1
4408,31,2305,5206,p2
4409,31,4084,4370,p2
4410,31,3115,4317,p1
4411,31,2702,5728,p1
4412,31,1226,4284,p1
4413,31,2431,5752,p1
4414,31,2581,1326,p1
4415,31,4622,1918,p1
4416,31,606,3977,p1
4417,31,2490,1164,p1
4418,31,598,4156,p1
4419,31,5007,604,p1
4420,31,5837,5101,p1
4421,31,969,513,p1
4422,31,126,1428,p2
4423,31,4266,142,p2
4424,31,4234,3115,p2
4425,31,2386,2746,p2
4426,31,421,921,p1
4427,31,649,4781,p2
4428,31,1030,4370,p2
4429,31,2702,5728,p1
4430,31,2882,173,DRAW
4431,31,1109,3044,p1
4432,31,2773,644,p1
4433,31,1505,1047,p1
4434,31,2431,5752,p1
4435,31,1918,2581,p2
4436,31,779,4084,p2
4437,31,3159,573,p2
4438,31,2305,4086,p2
4439,31,2667,2514,p1
4440,31,4266,126,p2
4441,31,4029,501,p1
4442,31,3153,969,p2
4443,31,4317,5206,p2
4444,31,464,3432,p2
4445,31,639,142,p1
4446,31,4151,2090,p2
4447,31,3159,779,p1
4448,31,2773,1948,p2
4449,31,2581,1918,p1
4450,31,3115,2386,p1
4451,31,1976,1428,p2
4452,31,606,4622,DRAW
4453,31,461,4789,p2
4454,31,975,1864,p1
4455,31,3979,1781,p1
4456,31,5244,3586,p2
4457,31,5007,598,p1
4458,31,5752,2431,p2
4459,31,2885,1609,p1
4460,31,1164,317,p1
4461,31,184,4272,p1
4462,31,4234,5728,p2
4463,31,814,1079,p2
4464,31,649,3812,p2
4465,31,4266,2746,p1
4466,31,513,5860,p1
4467,31,4182,3044,p1
4468,31,4086,126,p2
4469,31,969,4029,p2
4470,31,1499,5422,p1
4471,31,3004,2702,p1
4472,31,4781,1109,p1
4473,31,173,421,p2
4474,31,4885,644,DRAW
4475,31,3159,639,p1
4476,31,3153,3432,p2
4477,31,2667,2305,p1
4478,31,4363,4106,p2
4479,31,5752,941,p2
4480,31,2386,1918,p1
4481,31,1948,5206,p1
4482,31,5422,814,DRAW
4483,31,5007,2234,p1
4484,31,1781,975,p2
4485,31,411,3586,p2
4486,31,126,4266,p2
4487,31,598,3058,p2
4488,31,3159,644,p1
4489,31,4622,4283,p1
4490,31,3115,2581,p1
4491,31,5646,3476,p2
4492,31,2234,5007,DRAW
4493,31,1976,1428,p2
4494,31,3044,4234,p2
4495,31,627,4182,p2
4496,31,464,173,p1
4497,31,3432,606,p2
4498,31,126,1087,p2
4499,31,1948,4066,p2
4500,31,3645,975,p1
4501,31,2581,3159,p2
4502,31,513,5752,p1
4503,31,5206,2386,p2
4504,31,3044,3586,p2
4505,31,3004,4781,DRAW
4506,31,5422,814,p2
4507,31,1109,5244,p1
4508,31,4272,1918,p1
4509,31,5228,411,p1
4510,31,4283,2234,p2
4511,31,941,2667,p2
4512,31,4622,1030,p1
4513,31,1948,4066,p1
4514,31,5007,3432,p2
4515,31,464,3206,p2
4516,31,3483,1781,p2
4517,31,606,627,p1
4518,31,1144,1337,p2
4519,31,3645,3159,p1
4520,31,300,4687,p2
4521,31,3586,3044,p1
4522,31,5752,5577,p2
4523,31,513,2581,p1
4524,31,4015,975,p2
4525,31,173,5922,p1
4526,31,2665,5557,p2
4527,31,1918,1164,p2
4528,31,3443,639,p1
4529,31,3004,1965,p1
4530,31,173,975,p1
4531,31,4234,4086,DRAW
4532,31,411,2667,p2
4533,31,3159,606,p2
4534,31,814,5206,p2
4535,31,3586,5577,p2
4536,31,4781,179,p1
4537,31,422,5236,DRAW
4538,31,300,2234,p2
4539,31,1948,5007,p2
4540,31,3432,3979,p2
4541,31,4283,1144,p2
4542,31,5422,3623,p1
4543,31,5761,1918,p1
4544,31,1030,4066,p2
4545,31,1965,639,p1
4546,31,975,173,p1
4547,31,4234,5206,p1
4548,31,2490,1337,p1
4549,31,513,2581,p2
4550,31,627,3044,DRAW
4551,31,5752,4561,p2
4552,31,5577,3586,p1
4553,31,1144,5422,p2
4554,31,3432,37,p1
4555,31,3159,1918,p1
4556,31,2549,1164,p1
4557,31,639,173,p2
4558,31,4283,3623,p2
4559,31,495,969,p2
4560,31,1135,179,p2
4561,31,411,4697,p2
4562,31,5827,4086,p1
4563,31,2887,814,p2
4564,31,3044,4561,p2
4565,31,1219,1144,p1
4566,31,4885,4597,p2
4567,31,1125,173,DRAW
4568,31,5206,2581,p2
4569,31,63,5425,p2
4570,31,1116,3586,p2
4571,31,5776,4962,p1
4572,31,173,2050,DRAW
4573,31,2462,3222,p1
4574,31,1337,4234,p2
4575,31,5577,5007,p1
4576,31,5761,4073,p1
4577,31,4561,3044,p1
4578,31,1948,4781,p2
4579,31,4247,513,p2
4580,31,300,3216,p2
4581,31,5646,966,p2
4582,31,1219,814,p2
4583,31,650,5266,p2
4584,31,179,2887,p1
4585,31,2549,1164,p2
4586,31,1918,3432,p2
4587,31,2234,2764,p2
4588,31,37,2417,p1
4589,31,1781,3031,p1
4590,31,2490,4687,DRAW
4591,31,1041,3586,p2
4592,31,1219,4165,p1
4593,31,1144,3717,p2
4594,31,5371,4556,p1
4595,31,1751,2581,p2
4596,31,5101,2218,p1
4597,31,1599,5818,p2
4598,31,3044,4234,p2
4599,31,173,2050,p1
4600,31,4508,969,DRAW
4601,31,3623,4283,p1
4602,31,2549,3432,p2
4603,31,513,4247,p1
4604,31,1164,4781,p2
4605,31,4086,2163,p1
4606,31,5776,4962,p1
4607,31,175,4597,p1
4608,31,63,1125,p1
4609,31,5206,2423,p1
4610,31,3586,1041,p1
4611,31,650,5818,p1
4612,31,2478,3516,p1
4613,31,4283,173,p2
4614,31,1219,4556,p1
4615,31,3623,3432,p2
4616,31,2581,2490,p2
4617,31,1918,814,p2
4618,31,3949,4247,p1
4619,31,300,790,p2
4620,31,5318,2409,p2
4621,31,513,1164,p1
4622,31,2549,5646,p1
4623,31,3044,4234,p2
4624,31,5371,3717,p2
4625,31,4687,2764,DRAW
4626,31,4745,37,p2
4627,31,969,4508,p2
4628,31,1041,1388,p2
4629,31,5818,3586,p1
4630,31,3432,3623,p2
4631,31,1219,4556,p1
4632,31,1116,37,p2
4633,31,4781,4748,DRAW
4634,31,2581,4597,p1
4635,31,4962,3223,p1
4636,31,173,4283,p1
4637,31,2478,3516,p1
4638,31,3632,2490,p1
4639,31,1496,2764,p1
4640,31,1087,5776,p1
4641,31,464,1918,p1
4642,31,814,3044,p1
4643,31,1112,1391,p1
4644,31,2549,4234,p1
4645,31,2409,3846,p1
4646,31,5402,247,p2
4647,31,5244,513,p2
4648,31,1918,1496,p2
4649,31,2490,3483,p1
4650,31,1164,3534,DRAW
4651,31,4748,1219,p1
4652,31,3027,3207,p1
4653,31,2423,4543,p1
4654,31,4283,2314,p1
4655,31,3432,3623,p1
4656,31,4234,3632,p2
4657,31,2549,3703,p2
4658,31,5357,4508,p2
4659,31,173,4962,p2
4660,31,2885,5597,p2
4661,31,3586,1388,p2
4662,31,1918,1496,p2
4663,31,2997,1041,p1
4664,31,1164,4714,p1
4665,31,4073,3044,p1
4666,31,2581,4781,p2
4667,31,1994,4597,DRAW
4668,31,4748,1219,p1
4669,31,5236,464,p1
4670,31,4981,814,DRAW
4671,31,1087,5776,p2
4672,31,3432,3632,p1
4673,31,513,247,p2
4674,31,3027,3717,p2
4675,31,2314,3623,p2
4676,31,2524,4508,p1
4677,31,3534,558,p1
4678,31,173,344,p1
4679,31,4543,2874,p2
4680,31,1496,1039,p1
4681,31,1112,1918,p1
4682,31,4597,1219,p2
4683,31,3703,2549,p2
4684,31,2665,4962,DRAW
4685,31,4781,606,p1
4686,31,142,5236,p1
4687,31,5276,4687,p1
4688,31,4748,5461,p1
4689,31,4073,2347,p1
4690,31,1841,3623,p1
4691,31,3632,247,p1
4692,31,1164,635,p1
4693,31,5437,4508,p2
4694,31,3766,173,p1
4695,31,1039,3586,p1
4696,31,577,4024,p2
4697,31,4543,4151,p2
4698,31,3717,3027,p1
4699,31,2129,464,p2
4700,31,432,1994,p2
4701,31,2874,1087,p2
4702,31,558,5597,p1
4703,31,4745,814,p2
4704,31,513,2129,DRAW
4705,31,1219,4809,p1
4706,31,2140,4956,p1
4707,31,2135,1388,p1
4708,31,122,5371,p1
4709,31,2549,3044,p1
4710,31,423,2409,p2
4711,31,4748,2347,p1
4712,31,1112,5318,p1
4713,31,606,4962,p2
4714,31,4576,4508,p1
4715,31,142,1841,p1
4716,31,5276,1935,p2
4717,31,2789,3904,p2
4718,31,558,513,DRAW
4719,31,1087,4748,p1
4720,31,5461,4073,p2
4721,31,1039,247,p2
4722,31,5371,1994,p1
4723,31,3534,3766,p2
4724,31,612,3623,p1
4725,31,3632,4781,DRAW
4726,31,3600,122,p2
4727,31,1164,5437,p1
4728,31,142,4556,p1
4729,31,573,4697,p2
4730,31,247,1039,p1
4731,31,5597,2874,DRAW
4732,31,5686,4165,p1
4733,31,658,2050,p1
4734,31,1541,3476,p1
4735,31,5276,1935,p2
4736,31,5597,2874,p2
4737,31,5101,3644,p2
4738,31,606,4962,p1
4739,31,4508,1112,p1
4740,31,1087,4748,p1
4741,31,4247,3632,p2
4742,31,814,1794,p2
4743,31,1164,4695,p2
4744,31,3967,4608,p2
4745,31,247,3642,p1
4746,31,513,4091,p2
4747,31,1900,4247,DRAW
4748,31,4697,142,p1
4749,31,1087,4748,p1
4750,31,5018,3534,p1
4751,31,3623,5295,p1
4752,31,1164,814,p2
4753,31,4370,122,p2
4754,31,606,1112,p1
4755,31,814,1125,DRAW
4756,31,5276,3644,p2
4757,31,2874,3159,p2
4758,31,4165,5686,p2
4759,31,5357,658,p1
4760,31,4695,2665,p2
4761,31,3632,4962,DRAW
4762,31,4781,4508,p1
4763,31,3967,2544,p2
4764,31,247,4091,p1
4765,31,4370,5263,p1
4766,31,4163,3510,p2
4767,31,5715,3635,p2
4768,31,142,4748,p2
4769,31,1112,122,p2
4770,31,126,1690,p1
4771,31,5018,3623,p2
4772,31,3534,1841,p2
4773,31,4748,126,p1
4774,31,2409,5457,p1
4775,31,4695,5396,p2
4776,31,1112,3510,p2
4777,31,2791,5357,p2
4778,31,5295,2874,p1
4779,31,2820,814,p2
4780,31,2667,3022,p1
4781,31,3159,1082,p1
4782,31,3644,606,p1
4783,31,1428,2406,p1
4784,31,5686,4791,p2
4785,31,3766,1428,DRAW
4786,31,3534,478,p1
4787,31,4781,247,p1
4788,31,4697,3967,p1
4789,31,4091,2544,p1
4790,31,3623,5211,p2
4791,31,4702,4508,p1
4792,31,658,5018,p2
4793,31,1428,4091,p1
4794,31,3510,2791,p1
4795,31,412,2409,p2
4796,31,2733,175,DRAW
4797,31,2229,814,p1
4798,31,1935,4748,p2
4799,31,2874,5396,p2
4800,31,2667,3159,p1
4801,31,2665,126,p1
4802,31,5211,3623,p1
4803,31,4247,3967,p2
4804,31,3004,5357,p1
4805,31,4508,3943,p1
4806,31,2406,5007,p2
4807,31,5018,1428,p2
4808,31,4091,2791,p2
4809,31,2820,5686,p1
4810,31,1257,3600,p1
4811,31,4781,1429,p2
4812,31,412,4697,p1
4813,31,247,3534,p1
4814,31,2229,2874,p1
4815,31,3510,4962,p1
4816,31,5266,814,p2
4817,31,5457,3919,p1
4818,31,122,126,p2
4819,31,2667,2733,p1
4820,31,142,4748,p1
4821,31,1581,3645,p2
4822,31,2276,5007,p2
4823,31,412,3534,p1
4824,31,5396,3159,p1
4825,31,3967,3683,p1
4826,31,5018,2406,p2
4827,31,2229,5569,p2
4828,31,4508,1428,p1
4829,31,3600,2820,p1
4830,31,2874,414,p2
4831,31,4748,4697,p1
4832,31,5761,3510,p1
4833,31,495,2791,p2
4834,31,5007,5597,p1
4835,31,2667,142,p2
4836,31,1429,1581,p1
4837,31,2877,5266,p2
4838,31,4091,5499,p1
4839,31,2627,1428,p2
4840,31,1935,5246,p1
4841,31,3159,5396,p2
4842,31,4781,126,p2
4843,31,5211,814,p1
4844,31,5761,2791,p1
4845,31,3510,495,p1
4846,31,5414,3534,p1
4847,31,414,4697,p2
4848,31,1138,535,p2
4849,31,90,1004,p1
4850,31,2276,2406,p2
4851,31,126,3159,p1
4852,31,412,3683,p1
4853,31,2820,2229,p2
4854,31,2627,1428,p2
4855,31,5018,2730,p2
4856,31,2820,5425,DRAW
4857,31,1420,3600,p1
4858,31,5445,5904,p2
4859,31,2665,5557,DRAW
4860,31,1581,1429,p1
4861,31,142,5007,p2
4862,31,2667,4508,p1
4863,31,493,3510,p2
4864,31,1404,2877,p1
4865,31,2409,3159,p1
4866,31,1609,4091,p2
4867,31,5885,1900,p2
4868,31,5211,2791,p2
4869,31,4781,814,p2
4870,31,412,2229,p2
4871,31,495,5414,p2
4872,31,152,5276,p2
4873,31,1039,4576,p1
4874,31,2229,814,DRAW
4875,31,2406,126,p2
4876,31,2120,1138,p2
4877,31,414,4697,p2
4878,31,982,2609,DRAW
4879,31,1690,4098,p2
4880,31,632,424,p2
4881,31,300,4100,p1
4882,31,5007,3510,p2
4883,31,3600,5425,p2
4884,31,1404,2667,p1
4885,31,5276,5414,p2
4886,31,1429,1581,p1
4887,31,1841,2627,DRAW
4888,31,1065,1404,DRAW
4889,31,5761,1428,DRAW
4890,31,5007,3510,p2
4891,31,5018,2730,p2
4892,31,126,2406,p1
4893,31,412,495,p1
4894,31,142,493,p1
4895,31,2791,5885,p1
4896,31,4259,1098,p1
4897,31,5557,2665,p2
4898,31,3125,152,p2
4899,31,414,2609,p1
4900,31,3683,5761,p2
4901,31,2080,639,p1
4902,31,4781,1082,p1
4903,31,5414,5276,p1
4904,31,1404,2627,p1
4905,31,3510,126,p1
4906,31,3600,1138,p2
4907,31,493,4259,p2
4908,31,1429,1428,p1
4909,31,300,632,DRAW
4910,31,2229,1039,p2
4911,31,5263,1948,p2
4912,31,142,2791,p2
4913,31,5425,1303,p2
4914,31,1388,495,p1
4915,31,5414,1126,p2
4916,31,5761,3443,p1
4917,31,1428,1082,p1
4918,31,256,4293,p1
4919,31,982,4259,p2
4920,31,4161,5276,p2
4921,31,5263,1948,p2
4922,31,5720,4608,DRAW
4923,31,2114,300,p1
4924,31,1404,2627,p1
4925,31,5414,1388,p2
4926,31,5761,1428,p2
4927,31,5885,3495,p2
4928,31,4995,1126,p1
4929,31,3635,1948,p1
4930,31,3600,493,p1
4931,31,1935,1801,p1
4932,31,2867,1138,p2
4933,31,1690,5226,p2
4934,31,4995,1428,DRAW
4935,31,1203,1004,p1
4936,31,4781,2791,p1
4937,31,5659,3443,p1
4938,31,5276,5445,p2
4939,31,5720,2276,p1
4940,31,4259,2409,p2
4941,31,5414,3961,p1
4942,31,1203,807,p2
4943,31,3635,493,p1
4944,31,3600,1948,p2
4945,31,1801,1690,p2
4946,31,4161,495,DRAW
4947,31,5659,5904,p2
4948,31,3495,5761,p1
4949,31,2263,2114,p2
4950,31,2172,2627,p2
4951,31,1404,3443,p1
4952,31,2730,1126,p2
4953,31,1968,1004,p1
4954,31,1428,4995,p2
4955,31,1138,5445,p1
4956,31,5226,3939,p1
4957,31,5708,2667,p1
4958,31,2665,4576,p1
4959,31,3600,3961,p1
4960,31,807,5414,p1
4961,31,3495,1420,p1
4962,31,495,1948,p2
4963,31,4259,2409,p1
4964,31,2229,1968,p2
4965,31,2114,2263,p1
4966,31,3443,5659,p2
4967,31,1948,495,DRAW
4968,31,1399,3542,DRAW
4969,31,2730,4781,p2
4970,31,1039,1404,p2
4971,31,5414,2667,p2
4972,31,2733,4951,DRAW
4973,31,1428,2791,p1
4974,31,3939,5226,p2
4975,31,3600,3961,p1
4976,31,2409,1968,p2
4977,31,2263,4995,p2
4978,31,5125,1948,p1
4979,31,807,3495,p2
4980,31,5263,1786,p2
4981,31,5414,1404,p2
